Date,Underlying,kappa,theta,sigma,rho,v0,rmse_volpts,feller,lambda1,lambda2,lambda3,lambda4,lambda5,condition_number,ev1_kappa,ev1_theta,ev1_sigma,ev1_rho,ev1_v0,ev5_kappa,ev5_theta,ev5_sigma,ev5_rho,ev5_v0
2008-12-01,CO1,9.39918020683961,0.030589470457528162,0.10075182688340746,0.9989917422859566,1.0276770298205375,1.3589500549967028,True,1.9002812369769941,0.10794260923138627,0.00030470280814119867,4.210914522456074e-05,1.411088811095908e-07,13466772.764650863,-0.014574023286442509,0.9857109797015424,0.0086278198464351,0.0009355467706851483,0.16758922345428456,0.006163805461921731,-9.54218880502787e-06,-0.09724297228990796,0.9952415837060702,4.258675483400611e-05
2008-12-31,CO1,5.8348610960614335,0.025050806834926,0.01,0.9983927696099921,1.1429306732620068,1.874870347221276,True,1.159560961096274,0.12677066185631133,0.0004483171921763504,0.00012973075805813516,-3.467761743211267e-05,33438.31113444607,-0.035762919255973045,0.966484894514013,0.022813146414902303,0.0002320970132247842,0.2531945275162089,-0.13341710972727666,0.001338500785157462,-0.28582663218042803,0.9489469720232048,0.0009294471760984331
2009-02-02,CO1,8.563736765772944,0.062019419704765696,0.01,0.9692720033232085,0.9497977248169364,1.6379053420713572,True,1.5156321945640716,0.11553028114240452,0.00037249591733353534,3.905842818852284e-05,-5.603176894723364e-06,270495.1535603625,-0.016345546049659706,0.9791749568637278,0.012412692009722568,0.00012924040223842448,0.20197805660329934,-0.05946692674102507,0.0005564377646981307,-0.1329058785724421,0.9893429141769596,2.4692519486515108e-05
2009-03-02,CO1,7.074221447423248,0.06446671567265536,0.01,0.9620471838334556,0.8282967837577297,1.4037152287707653,True,1.4079651914030205,0.14493617656018062,0.00031971098132810115,5.4223113392407e-05,-2.3888941972284624e-05,58937.94681390694,-0.019473829762914466,0.9695084487848968,0.014958234792981598,0.00015748266113766886,0.24382445344992934,-0.10419794259004797,0.0016792181142300095,-0.2688777957562498,0.9575196758533346,0.000877661387630414
2009-04-01,CO1,6.481748808976392,0.06003252765133176,0.01,0.9299187787721351,0.6410896070173662,1.3209342231426435,True,1.5720883726241752,0.18963456122078307,0.00047599178061034605,4.803727560763292e-05,-4.818495783034978e-05,32626.1232428428,-0.017455577498178512,0.9618701561083084,0.01310319002621689,0.00014345532731248296,0.2726341714350737,-0.08834925858192011,0.002016917413095416,-0.30734366645479255,0.9474850711425488,0.001500401379177007
2009-05-01,CO1,2.975605091784115,0.05115933719977862,0.01,0.843845846836348,0.295185020134841,0.9505407770753361,True,1.6248200229795886,0.42806546949431656,0.0008067685225799186,6.488890143642603e-05,-7.667458302295734e-05,21191.116520230662,-0.024331672801482483,0.7875673909890714,0.016620352837949864,0.00020384919988967743,0.6155235955399226,-0.07807972544120982,0.003289734597520976,-0.29604359025831384,0.9519720480613294,0.0003827508173819947
2009-06-01,CO1,0.8263707803004509,0.006921987337245062,0.01,0.702820522358915,0.13207325487247581,1.0975351105254705,True,3.223627129311857,0.2600288370924541,0.0014809878346406116,5.580285979596292e-05,-0.00012694715705555438,25393.456648274045,-0.029539915240706822,0.2713856122996746,0.010397086898917633,0.00016116110756252253,0.9619610789711899,-0.06946766599654493,0.0028252863082366643,-0.2815768951039686,0.957016567802282,-4.7263266761635044e-05
2009-07-01,CO1,0.8348923076554554,0.001,0.01,0.7015001979227972,0.15927870643270894,1.5223164681590327,True,2.738327066136507,0.22765437248982756,0.0012238762189586015,0.00017875484383111928,-0.00012141869402815355,22552.763296083274,-0.03762630722586374,0.27753297811096034,0.012878608654053058,0.00019754183298178077,0.9598926030977458,-0.07012577731523671,0.004022036936087805,-0.3020863619863964,0.9506892370920424,-5.435065259776864e-05
2009-07-31,CO1,0.5887680917024614,0.001,0.39606070486771794,-0.5366650996679971,0.1725412557829538,1.9517091792705992,False,2.6267625445177543,0.13734455576640595,0.0012388206700351865,0.00040508157729387346,8.915626144263865e-05,29462.45728582687,-0.039982997265148174,0.20817021030274463,-0.04561447099739726,0.00969490468898846,0.9761617961848872,-0.43822432791920707,-0.01607456332144701,0.44449656870660514,0.7811027920429626,-0.001508477552357509
2009-09-01,CO1,0.6286047174178917,0.001,0.4325665904049333,-0.5100185019085793,0.20751765675958417,2.0446929414237505,False,2.1902626711853537,0.12846541426271846,0.0014428369503310726,0.0003965048570998938,0.00013475915936078154,16253.163655625902,-0.04727676979967942,0.2211102591218267,-0.04972679588091914,0.012418828541329679,0.972752886820422,0.3417405359153005,0.018805385830471026,-0.4264608960313941,-0.8372510809348669,0.001222785994230612
2009-10-01,CO1,0.39604102274608377,0.001,0.3693042278298819,-0.41548784480305945,0.18538885437885716,2.301181148780571,False,2.53998200559598,0.06439289100304948,0.0013809973469091534,0.0003775371016889274,0.00015302214835826103,16598.786730201184,-0.04785439292762639,0.14007191042389522,-0.044662023847918925,0.010242342116793686,0.9879221705384988,0.2742408269918511,0.022996057584807297,-0.40754652552364634,-0.8707287678282339,0.0006265431437411584
2009-11-02,CO1,0.2959218392963332,0.001,0.24894770471321692,-0.16192721290116746,0.14352600643790392,1.4469873984668518,False,3.328868344879483,0.04538102239588181,0.0007642093676736756,0.00019993057962399303,0.00010125830109998293,32875.01675139249,-0.0408985148402544,0.10417358170590574,-0.027617601294389633,0.0056891890560005955,0.9933177123081284,0.3467747455608179,0.02629987701061127,-0.5473091572972794,-0.7612541227103458,0.0006628012523293905
2009-12-01,CO1,0.10000545411756027,0.001,0.2708284601210174,-0.36255356476599443,0.11958193953253557,1.9591582355571817,False,4.167623219974174,0.01509563080967127,0.0009913885207255737,0.0003289544969190722,0.0001247016316677054,33420.75932959491,-0.03658198069102116,0.03630182188457742,-0.034931653947251846,0.0054323904647008555,0.9980451919141388,-0.2516113316897138,0.0855455433901357,0.457263637722994,0.8486947403903096,-0.0009492215622053437
2009-12-31,CO1,0.01,0.001,0.13779798641726645,-0.6012518023262875,0.09823940889345958,2.578706677597123,False,5.086287248943428,0.009204725844525917,0.0007917222189823904,3.165252572413947e-05,-2.1342513614493367e-05,238317.1608000948,-0.03259615215823662,0.00351972587471161,-0.0250602229647939,0.002283534331126151,0.9991455715210656,0.12839392024254617,-0.613926466817179,-0.27283012190743855,-0.7295009506403177,0.0011756619287428185
2010-02-01,CO1,0.010270837457524537,0.7793586112964114,0.11589223909576343,-0.7770390285328955,0.08135660555893118,2.554682021518695,True,6.201756140108049,0.2955893045132942,0.002428489046739691,1.1588508490080777e-05,-2.987194804730927e-06,2076113.727262148,-0.24282989079223494,-0.0035784796952751385,0.02326815038842077,-0.001655619258455899,-0.9697817747943472,-0.015607224740911006,0.9998431858428628,-0.005066316415193302,-0.0066587496778950685,0.00010839828617049302
2010-03-01,CO1,0.17453642691477173,0.001,0.09104776807475316,-0.8808697766468928,0.07435872202356106,1.0889760231698065,False,6.210864650794763,0.028299829812564074,0.002977958689641202,0.00030123194102475796,1.3991922788731347e-06,4438892.88454107,-0.02281468092918624,0.06018235430416741,-0.01952583779237427,0.001047005937425902,0.9977350449901922,0.04023826028553759,-0.0011479952287808707,-0.09997242064425914,-0.9941755749505725,7.614705541896778e-05
2010-04-01,CO1,20.0,0.07154185075191336,0.08415053478626225,-0.9800188313098944,0.0065952610736427315,1.8088032083371626,True,5.686823627883823,0.32205263386540867,0.00045740385517159017,1.2956844263024788e-06,2.513047047455806e-07,22629196.82956644,-0.0005715553085491594,-0.9765518178196864,0.0018331190683010935,-0.00014153937511363738,-0.21527387226201616,-0.9999578574961233,0.00011031044627077724,-0.0028620642153311896,-0.008456860439490205,0.0021356880162481722
2010-04-30,CO1,19.999999577476544,0.06989583986645129,0.01,-0.9691592024471898,0.02280511151088678,1.5931523806529913,True,5.57510855233775,0.2962311060274304,0.00012688046313293964,1.1549004014170504e-07,-5.831463429055035e-06,956039.357901139,-0.0003939475501958056,-0.9789253472190421,0.001498777314542607,-1.5240627120475742e-05,-0.20421254322810717,-0.012953143244134152,0.0002583692796895702,0.1555219314694468,0.9877474661510803,-0.00014584082511405182
2010-06-01,CO1,0.6048799387480092,0.023789550701494924,0.19021831929058208,-0.9962667546980621,0.13110280237391178,0.8595898274884483,False,3.201592164462263,0.14823491859087548,0.0024198907370944936,4.710802802242044e-05,4.222446936204041e-06,758231.4740325614,-0.025132861671992322,0.1945937700745458,-0.033747553003139176,0.003296883349360169,0.9799754268035668,0.06805997377830003,-0.005789587951818763,-0.17545993607584928,-0.9821141007356188,0.00015687310327098253
2010-07-01,CO1,0.18896934627563153,0.01461549983602757,0.15697486953270454,-0.9975615127104128,0.1132389302372032,1.1400964370165219,False,4.11350745916628,0.025752867761349222,0.0022310555201277018,0.0003550190071775249,-4.3948562909928815e-06,935982.2453345706,-0.02910655097052372,0.06399226466233976,-0.032206274916532975,0.00251452547264312,0.9970026237536359,0.07354484500597232,-0.011549089884648027,-0.1595682252800829,-0.9843757965909908,0.00021647794601418495
2010-08-02,CO1,19.98138483308298,0.09083529560661893,0.01,-0.9989971486621956,0.01191371934115724,1.7734765676735498,True,4.537764987756343,0.2582676288628968,0.00026917628437395276,1.0751627370391394e-06,3.0912550800400835e-07,14679361.198809586,0.0006899270845258685,0.976321874544626,-0.0019603441688500764,1.9418655887337947e-05,0.2163129167662916,0.9581406495494381,-1.032720646054904e-05,0.04718271129118951,0.28237119233780805,-0.0026071185754227557
2010-09-01,CO1,19.981495395986872,0.09104724351693154,0.01,-0.9989926776556816,0.03689766323607587,1.580761743969633,True,4.309379391405087,0.2271956651981481,1.9569358088226385e-06,2.4457709537940367e-07,-0.0003347957254693825,12871.667896486286,0.0004507140229843562,0.9789209481504487,-0.0020992358633238764,2.079988317423583e-05,0.2042282225972984,0.00487707105911608,0.002390206818839918,0.9991795809760445,0.040115120485412194,-0.0012013152056336838
2010-09-30,CO1,19.981459415865018,0.08584192990344332,0.01,-0.9989951176644292,0.003949813429127168,1.8688414297137308,True,4.862570871292433,0.2840633377491112,0.00019862168765873367,3.2111255797465355e-07,-0.00011011192690509015,44160.25591381828,-0.0007267121043124676,-0.9754734871279944,0.0018344235396779232,-1.8190040404978097e-05,-0.2201081151599534,-0.014936637663725537,-0.0014520690127027105,-0.5766063564148822,-0.816882395256531,0.0017465430973348773
2010-11-01,CO1,19.98159827056387,0.07757643954408056,0.01,-0.9989823108452969,0.05133482772440952,1.7404197137085249,True,4.808399098238828,0.2352731610732251,0.0008951776684807855,1.5492815365227797e-07,-3.021872535854413e-06,1591198.5172065794,-0.00020643914480736312,-0.980829044672445,0.0019430859840551995,-1.9245488578262594e-05,-0.1948603770813538,-0.07621414946332027,-0.00020053410918012565,-0.10270184922986061,-0.9917881157206392,0.0001639747706817264
2010-12-01,CO1,19.981615959058963,0.07557293501083598,0.01,-0.9989855908173753,0.03034502300879136,1.8626391279940904,True,5.129822524682023,0.2654105857276599,0.0006935729876720965,6.073980331809097e-06,2.8174597482251897e-07,18207261.09011306,-0.0003731881507544532,-0.9790697060211067,0.001712449661967548,-1.6920343041073738e-05,-0.2035176619171025,0.9998498257084183,-2.951495439900331e-05,0.001029146200885789,-0.017217407842196778,-0.0016813342931888476
2010-12-31,CO1,19.98161669216734,0.0654918131582157,0.01,-0.998985507197038,0.02077998231831267,1.7925189582587961,True,5.935653713072239,0.31430318234990673,0.00012243909635525937,2.1206361004999805e-07,-3.443874191810033e-05,172353.9648221753,-0.0003741602337749487,-0.9786561902574156,0.0014875665834780361,-1.467254966079217e-05,-0.20549868176058209,-0.0320789122411113,-0.0008786266501746001,-0.4778394090394697,-0.877860441154216,0.0008464218636040437
